cap.english,cap.universal,display_scores.english.astroturf,display_scores.english.fake_follower,display_scores.english.financial,display_scores.english.other,display_scores.english.overall,display_scores.english.self_declared,display_scores.english.spammer,display_scores.universal.astroturf,display_scores.universal.fake_follower,display_scores.universal.financial,display_scores.universal.other,display_scores.universal.overall,display_scores.universal.self_declared,display_scores.universal.spammer,raw_scores.english.astroturf,raw_scores.english.fake_follower,raw_scores.english.financial,raw_scores.english.other,raw_scores.english.overall,raw_scores.english.self_declared,raw_scores.english.spammer,raw_scores.universal.astroturf,raw_scores.universal.fake_follower,raw_scores.universal.financial,raw_scores.universal.other,raw_scores.universal.overall,raw_scores.universal.self_declared,raw_scores.universal.spammer,user.majority_lang,user.user_data.id_str,user.user_data.screen_name
0.7998362042473794,0.8052444082217497,0.2,2.8,0.7,3.6,3.6,0.3,1.8,0.4,3.0,0.2,2.4,3.0,0.3,1.4,0.05,0.56,0.14,0.73,0.73,0.06,0.37,0.07,0.6,0.03,0.49,0.6,0.06,0.28,ar,1434582512760725504,nUJHPhIhDq28B6B
0.8995513244218455,0.8193478253485871,1.0,2.7,1.6,4.7,4.7,0.5,0.8,0.6,1.9,1.6,4.0,4.0,0.8,0.4,0.19,0.53,0.32,0.94,0.94,0.1,0.17,0.13,0.38,0.33,0.8,0.8,0.16,0.09,ar,1499748347279724549,nansy648199472
0.8524047631581662,0.8808312676897403,1.4,3.8,2.0,4.4,4.4,0.4,1.2,1.2,4.6,2.0,3.8,4.6,0.9,1.2,0.28,0.77,0.39,0.88,0.88,0.08,0.24,0.24,0.92,0.4,0.77,0.92,0.18,0.24,ar,833789169562378241,makskskshhj
0.9077975241648624,0.8102129289660348,1.0,2.5,2.4,4.8,4.8,0.5,1.2,0.8,2.6,1.7,3.8,3.8,1.0,1.2,0.2,0.49333333333333335,0.49,0.95,0.95,0.1,0.23,0.17,0.52,0.34,0.75,0.75,0.19,0.24,ar,1516935164873564160,Rody42101906
0.8100783815308749,0.8068955728616037,1.4,1.6,0.6,4.0,4.0,0.4,0.4,1.1,1.0,0.2,3.6,3.6,0.3,0.4,0.27,0.33,0.11,0.79,0.79,0.09,0.07,0.22,0.2,0.05,0.71,0.71,0.06,0.07,ar,1449867138089504770,Your_healthy_
0.7952555385005927,0.7089830786080018,0.4,2.7,0.2,2.8,2.0,1.2,1.4,0.4,1.8,0.0,2.0,1.0,0.2,0.3,0.07,0.54,0.05,0.57,0.41,0.24,0.27,0.09,0.36,0.0,0.39,0.2,0.03,0.06,ar,538530211,As3B_ALa7sas
0.8036706514015852,0.8053088638387352,1.4,2.2,0.8,3.8,3.8,0.2,0.6,1.2,1.1,0.8,3.2,3.2,0.2,0.8,0.27,0.43,0.16,0.76,0.76,0.03,0.11,0.25,0.22,0.16,0.65,0.65,0.05,0.16,ar,1185943121315713027,Adbiyatt
0.8524047631581662,0.8193478253485871,0.4,3.4,0.8,4.4,4.4,1.4,1.6,0.5,2.8,1.2,4.0,4.0,2.2,1.4,0.08,0.68,0.16,0.88,0.88,0.29,0.32,0.1,0.55,0.23,0.8,0.8,0.45,0.27,ar,1517201743590875136,Reemsa_tw
0.8339181685112829,0.8068955728616037,1.1,2.4,1.9,4.2,4.2,0.5,1.4,1.2,2.2,2.2,3.6,3.6,1.0,1.5,0.22,0.49,0.38,0.85,0.85,0.1,0.28,0.25,0.45,0.45,0.71,0.71,0.19,0.3,ar,1518740552476409857,roomyy43
0.8829632678129363,0.8102129289660348,0.8,2.6,2.0,4.6,4.6,0.7,1.0,0.8,2.1,1.4,3.8,3.8,1.0,0.8,0.17,0.52,0.39,0.92,0.92,0.14,0.19,0.17,0.42,0.29,0.75,0.75,0.2,0.17,ar,1502631900141301765,jody_naser
0.9077975241648624,0.8148417533461276,0.9,2.4,1.8,4.8,4.8,0.7,0.8,0.8,2.1,1.4,3.9,3.9,1.0,0.8,0.18,0.49,0.37,0.95,0.95,0.14,0.16,0.17,0.42,0.29,0.78,0.78,0.19,0.16,ar,1502631900141301765,jody_naser
0.8036706514015852,0.8053088638387352,1.4,2.1,0.8,3.8,3.8,0.2,0.6,1.2,1.1,0.8,3.2,3.2,0.3,0.8,0.27,0.42,0.16,0.76,0.76,0.03,0.11,0.25,0.22,0.16,0.65,0.65,0.06,0.16,ar,1185943121315713027,Adbiyatt
0.8287549877594508,0.8074910771589409,1.1,2.5,1.9,4.2,4.2,0.4,1.5,1.2,2.2,2.4,3.6,3.6,1.0,1.6,0.22,0.5,0.38,0.84,0.84,0.09,0.3,0.23,0.45,0.48,0.72,0.72,0.19,0.33,ar,1518740552476409857,roomyy43
0.8287549877594508,0.8074910771589409,1.1,2.5,1.9,4.2,4.2,0.4,1.5,1.2,2.2,2.4,3.6,3.6,1.0,1.6,0.22,0.5,0.38,0.84,0.84,0.09,0.3,0.23,0.45,0.48,0.72,0.72,0.19,0.33,ar,1518740552476409857,roomyy43
0.9307543294922915,0.8640068269221542,0.0,4.9,1.4,4.8,4.9,3.8,1.8,0.0,4.4,1.7,4.5,4.5,4.1,3.4,0.01,0.98,0.27,0.95,0.98,0.76,0.35,0.01,0.87,0.335,0.8966666666666666,0.8966666666666666,0.82,0.68,ar,1523348898340868096,YouDoFo1
0.8199148539199458,0.7437205366967014,0.2,1.0,1.0,4.1,4.1,0.0,0.6,0.2,0.3,0.0,2.0,1.2,0.0,0.1,0.05,0.2,0.21,0.82,0.82,0.0,0.12,0.05,0.06,0.01,0.41,0.23,0.0,0.02,ar,1388328027441016832,EkRgnb
0.8240917140475522,0.8054309326193666,0.7,1.6,1.0,4.1,4.1,0.6,0.2,0.6,0.8,0.6,2.7,2.7,0.3,0.2,0.14,0.32,0.19,0.83,0.83,0.13,0.04,0.12,0.15,0.12,0.53,0.53,0.06,0.05,ar,702159311447977984,islaamkhaled
0.8912318555080615,0.8074910771589409,1.9,3.2,1.0,4.6,4.6,0.2,0.9,2.4,2.7,0.9,3.6,3.6,0.2,0.8,0.38,0.64,0.19,0.93,0.93,0.05,0.18,0.48,0.54,0.18,0.72,0.72,0.04,0.16,ar,902790154720567298,feverdose
0.8748575042966269,0.8091273704655436,0.7,2.9,2.2,4.6,4.6,0.6,1.6,0.5,1.9,1.7,3.7,3.7,1.0,1.0,0.14,0.59,0.45,0.91,0.91,0.11,0.31,0.1,0.38,0.34,0.74,0.74,0.19,0.19,ar,2501429358,artalri
0.8748575042966269,0.8102129289660348,0.7,2.9,2.2,4.6,4.6,0.6,1.6,0.5,1.8,1.6,3.8,3.8,1.0,0.9,0.14,0.59,0.44,0.91,0.91,0.11,0.31,0.1,0.37,0.33,0.75,0.75,0.19,0.18,ar,2501429358,artalri
0.8595061719862279,0.8052478284119403,0.7,2.2,1.7,4.4,4.4,0.4,0.7,0.8,1.6,1.2,3.2,3.2,0.3,0.4,0.14,0.44,0.34,0.89,0.89,0.07,0.14,0.15,0.33,0.24,0.64,0.64,0.06,0.07,ar,1379020744982675462,allrrohh
0.8199148539199458,0.8052109974132647,0.8,2.0,1.0,4.1,4.1,0.8,0.4,0.8,1.2,0.6,3.1,3.1,0.2,0.8,0.16,0.39,0.2,0.82,0.82,0.15,0.08,0.17,0.23,0.12,0.62,0.62,0.04,0.16,ar,2526875331,adidas_bkn
0.797782173166965,0.8074910771589409,2.2,3.4,0.3,3.5,3.5,2.9,1.0,1.8,3.2,0.4,3.6,3.6,2.8,1.3,0.43,0.68,0.06,0.7,0.7,0.59,0.21,0.35,0.64,0.07,0.72,0.72,0.56,0.26,und,1202981000482975744,BilalAn79539890
0.8670116134145492,0.7865642668428161,1.2,2.0,0.1,4.5,4.5,0.2,0.3,1.8,1.5,0.1,3.4,1.5,0.0,0.0,0.25,0.39,0.02,0.9,0.9,0.03,0.06,0.36,0.3,0.02,0.69,0.3,0.0,0.01,ar,856907872353079297,Rmooooo1980
0.8524047631581662,0.8252572897541253,0.1,3.6,0.5,4.4,4.4,3.6,1.8,0.0,3.2,0.3,4.1,4.1,2.7,1.4,0.02,0.71,0.1,0.88,0.88,0.72,0.35,0.01,0.64,0.06,0.82,0.82,0.53,0.29,ar,1504573262659002368,BlaLdht
0.9077975241648624,0.8091273704655436,0.8,2.5,2.2,4.8,4.8,0.5,1.0,0.8,2.0,1.6,3.7,3.7,1.0,0.4,0.15,0.5033333333333333,0.45,0.95,0.95,0.1,0.21,0.15,0.39,0.32,0.74,0.74,0.19,0.09,ar,1518733886561390592,3shqz
0.8199148539199458,0.8057684213303521,1.3,3.1,1.8,4.1,4.1,0.6,0.8,1.4,2.2,1.8,3.4,3.4,1.0,0.4,0.26,0.62,0.36,0.82,0.82,0.11,0.15,0.29,0.44,0.37,0.68,0.68,0.19,0.07,ar,1437284304346824708,Sa9ah__777
0.8199148539199458,0.8057684213303521,1.3,3.1,1.8,4.1,4.1,0.6,0.8,1.4,2.2,1.8,3.4,3.4,1.0,0.4,0.26,0.62,0.36,0.82,0.82,0.11,0.15,0.29,0.44,0.37,0.68,0.68,0.19,0.07,ar,1437284304346824708,Sa9ah__777
0.8240917140475522,0.8372129323854712,2.3,4.1,0.8,4.1,4.1,0.4,0.6,2.2,3.6,1.9,4.2,4.2,0.8,0.6,0.46,0.82,0.17,0.83,0.83,0.09,0.13,0.43,0.73,0.38,0.85,0.85,0.16,0.13,ar,3374784794,Psychologyksa_
0.8457543526336647,0.8288069415530707,0.8,2.2,1.4,4.4,4.4,1.0,0.4,0.8,1.4,0.8,4.1,4.1,0.7,0.4,0.15,0.44,0.27,0.87,0.87,0.19,0.09,0.16,0.29,0.17,0.83,0.83,0.14,0.07,ar,3009073280,dhm_art
0.8199148539199458,0.8169336709169681,1.4,2.8,0.7,4.1,4.1,3.0,1.3,1.4,2.6,0.5,4.0,4.0,2.3,1.1,0.29,0.55,0.14,0.82,0.82,0.6,0.26,0.28,0.51,0.1,0.79,0.79,0.46,0.22,ar,1254253796,OnSecrettravel
0.8240917140475522,0.8052176344738626,2.7,2.5,0.6,4.1,4.1,0.4,0.0,2.6,2.0,0.6,3.2,3.2,0.0,0.1,0.53,0.5,0.11,0.83,0.83,0.07,0.01,0.51,0.39,0.11,0.63,0.63,0.0,0.02,ar,1957572248,holk_hogen
0.8524047631581662,0.8082278383974655,0.8,2.5,2.3,4.4,4.4,0.2,1.2,0.4,2.2,1.8,3.6,3.6,0.2,0.4,0.15,0.5,0.46,0.88,0.88,0.05,0.25,0.08,0.44,0.37,0.73,0.73,0.05,0.09,ar,2562591560,kikirastauyeh
0.8524047631581662,0.8082278383974655,0.8,2.6,2.3,4.4,4.4,0.2,1.2,0.4,2.0,1.8,3.6,3.6,0.2,0.4,0.15,0.51,0.46,0.88,0.88,0.05,0.23,0.08,0.39,0.37,0.73,0.73,0.05,0.09,ar,2562591560,kikirastauyeh
0.7967206940193189,0.8052478284119403,1.2,2.6,1.4,3.3,3.3,0.4,0.6,0.8,2.7,0.8,3.2,3.2,0.4,1.0,0.23,0.52,0.28,0.66,0.66,0.09,0.13,0.17,0.54,0.16,0.64,0.64,0.09,0.2,en,1512859759975751690,Tsega55723303
0.8524047631581662,0.8082278383974655,1.0,2.8,2.4,4.4,4.4,0.6,0.9,0.7,2.6,2.0,3.6,3.6,0.7,0.8,0.19,0.57,0.49,0.88,0.88,0.11,0.18,0.14,0.51,0.4,0.73,0.73,0.14,0.17,ar,1502384058277539841,faredafee
0.9158377984126878,0.8091273704655436,0.8,2.9,2.2,4.8,4.8,0.6,1.2,0.7,2.5,1.8,3.7,3.7,0.9,0.9,0.16,0.5833333333333333,0.44,0.96,0.96,0.12,0.24,0.14,0.5,0.37,0.74,0.74,0.18,0.18,ar,1524383099840307201,mwjy41795210
0.8036706514015852,0.8030212452554465,0.2,1.4,0.0,3.8,3.8,1.1,0.9,0.5,1.3,0.0,2.7,2.0,1.8,0.6,0.05,0.28,0.0,0.76,0.76,0.22,0.18,0.1,0.26,0.0,0.53,0.4,0.37,0.11,ar,1367533503840198661,mustomic
0.8748575042966269,0.8082278383974655,0.8,2.7,2.2,4.6,4.6,0.5,0.8,0.7,2.0,1.2,3.6,3.6,1.1,0.4,0.16,0.54,0.44,0.91,0.91,0.1,0.16,0.14,0.41,0.24,0.73,0.73,0.22,0.08,ar,1469332721122136064,ahmd76418206
0.9307543294922915,0.8082278383974655,0.8,2.3,1.8,4.9,4.9,0.5,0.7,0.7,2.2,1.9,3.6,3.6,0.8,0.6,0.16,0.46333333333333326,0.37,0.98,0.98,0.1,0.14,0.14,0.44,0.38,0.73,0.73,0.17,0.11,ar,912336751,Tamara_303
0.9158377984126878,0.8074910771589409,2.7,3.2,1.0,4.8,4.8,0.3,0.5,1.9,2.7,1.5,3.6,3.6,0.2,0.8,0.54,0.65,0.19,0.96,0.96,0.06,0.1,0.38,0.54,0.3,0.72,0.72,0.04,0.15,ar,2886905513,b1ack_85
0.8595061719862279,0.8074910771589409,0.6,2.9,2.3,4.4,4.4,0.4,0.8,0.6,2.5,2.0,3.6,3.6,0.8,0.4,0.13,0.58,0.47,0.89,0.89,0.08,0.17,0.12,0.5,0.41,0.72,0.72,0.16,0.09,ar,1516489754489102341,msaalkh6
0.8912318555080615,0.8057684213303521,0.8,2.6,2.2,4.6,4.6,0.5,0.8,0.7,1.9,1.2,3.4,3.4,1.0,0.4,0.16,0.5133333333333333,0.44,0.93,0.93,0.1,0.15,0.14,0.38,0.24,0.68,0.68,0.2,0.09,ar,1469332721122136064,ahmd76418206
0.7966368747455678,0.8045992970534486,0.8,1.8,0.1,3.2,3.2,0.0,1.6,0.9,1.6,0.0,2.2,2.2,0.0,2.0,0.15,0.37,0.02,0.65,0.65,0.0,0.33,0.18,0.32,0.01,0.43,0.44,0.01,0.41,ar,1480929936861011971,mahjji7
0.779581525363529,0.37678996390568303,0.8,1.2,0.3,3.2,1.6,0.1,0.2,0.6,0.4,0.0,1.4,0.3,0.0,0.0,0.17,0.25,0.06,0.65,0.31,0.02,0.04,0.12,0.08,0.0,0.28,0.06,0.01,0.0,ar,1075729567522918400,khhalid111
0.8395863545645614,0.8054092120440788,0.6,2.2,1.6,4.3,4.3,0.2,1.0,0.6,1.6,1.0,3.3,3.3,0.2,0.2,0.13,0.44,0.32,0.86,0.86,0.04,0.21,0.13,0.32,0.21,0.66,0.66,0.04,0.05,ar,1397470058755072002,nmnmaa12
0.8240917140475522,0.8169336709169681,0.6,2.5,2.2,4.1,4.1,0.6,1.2,0.6,2.2,1.8,4.0,4.0,0.8,0.5,0.12,0.5,0.45,0.83,0.83,0.12,0.24,0.11,0.44,0.37,0.79,0.79,0.17,0.1,ar,1523288967864586240,mxndjj
0.8524047631581662,0.8148417533461276,0.1,3.6,0.6,4.4,4.4,3.3,1.8,0.0,2.8,0.4,3.9,3.9,2.5,1.6,0.02,0.73,0.11,0.88,0.88,0.66,0.35,0.01,0.56,0.08,0.78,0.78,0.5,0.31,ar,1504573262659002368,BlaLdht
0.8524047631581662,0.8169336709169681,1.2,3.4,2.3,4.4,4.4,0.6,1.0,1.1,2.5,1.4,4.0,4.0,0.9,0.4,0.25,0.67,0.47,0.88,0.88,0.11,0.21,0.22,0.5,0.27,0.79,0.79,0.18,0.09,ar,1506675695832948742,zahra3445678
0.7668769621923945,0.3469210182245441,0.6,0.6,0.2,2.7,1.4,0.0,0.3,0.3,0.0,0.0,0.6,0.2,0.0,0.2,0.13,0.11,0.03,0.54,0.28,0.01,0.06,0.06,0.0,0.0,0.11,0.05,0.0,0.04,ar,1273689435389882369,NadaAT20
0.7989890411370751,0.40673978557586005,1.0,1.2,0.1,3.6,3.6,0.2,0.3,0.7,0.3,0.0,1.0,0.4,0.0,0.0,0.21,0.25,0.02,0.72,0.72,0.03,0.06,0.14,0.06,0.0,0.19,0.07,0.0,0.0,ar,979076021239599105,Sema03676944
0.923535423667034,0.8372129323854712,0.1,4.3,2.0,4.8,4.8,3.8,1.3,0.0,2.4,1.6,4.0,4.2,4.2,2.2,0.02,0.8583333333333333,0.4,0.97,0.97,0.76,0.26,0.01,0.49,0.31433333333333335,0.7946666666666666,0.85,0.85,0.43,ar,1509602810438078474,H32407506S
0.8457543526336647,0.8054092120440788,1.2,2.3,1.8,4.4,4.4,0.4,0.9,1.0,2.2,2.0,3.3,3.3,0.9,1.1,0.24,0.47,0.35,0.87,0.87,0.09,0.18,0.2,0.45,0.41,0.66,0.66,0.18,0.22,ar,1518741099799527424,tmooor445
0.8524047631581662,0.8068955728616037,1.4,3.1,1.4,4.4,4.4,0.5,0.8,1.6,1.6,1.8,3.6,3.6,1.2,0.5,0.28,0.62,0.27,0.88,0.88,0.1,0.17,0.31,0.31,0.35,0.71,0.71,0.24,0.1,ar,1520843384595877888,maauorhhy
0.8339181685112829,0.8193478253485871,0.0,3.8,1.0,4.2,4.2,3.6,3.8,0.0,3.2,0.0,4.0,4.0,2.8,3.8,0.01,0.76,0.2,0.85,0.85,0.72,0.77,0.0,0.63,0.01,0.8,0.8,0.57,0.77,ar,1509860082355523612,massage_cuoples
0.8199148539199458,0.8193478253485871,0.7,2.4,2.0,4.1,4.1,0.4,1.0,0.4,2.6,2.2,4.0,4.0,0.6,0.7,0.14,0.48,0.4,0.82,0.82,0.07,0.2,0.09,0.51,0.43,0.8,0.8,0.11,0.14,ar,1519973148933779456,thelojer
0.8457543526336647,0.813043153461001,1.1,2.8,1.4,4.4,4.4,0.5,0.6,1.1,1.4,1.2,3.8,3.8,0.6,0.2,0.22,0.57,0.28,0.87,0.87,0.1,0.11,0.22,0.28,0.25,0.77,0.77,0.13,0.04,ar,1481310020365172739,dya78074118
0.8199148539199458,0.8148417533461276,0.2,3.3,0.8,3.4,4.1,4.1,2.2,0.2,2.8,0.3,3.9,3.9,3.1,1.8,0.03,0.66,0.15,0.68,0.82,0.82,0.45,0.03,0.56,0.06,0.78,0.78,0.62,0.36,ar,1196442632337154048,Project_a9
0.8670116134145492,0.8115094045580712,1.0,2.6,1.6,4.5,4.5,0.6,1.2,1.2,2.2,2.2,3.8,3.8,0.8,1.2,0.19,0.52,0.31,0.9,0.9,0.12,0.23,0.24,0.44,0.44,0.76,0.76,0.16,0.24,ar,1519818145652957190,bkra27670421
0.8339181685112829,0.8055586579935085,1.2,2.0,0.8,4.2,4.2,0.4,0.3,1.4,1.4,0.6,3.4,3.4,0.2,0.5,0.23,0.39,0.15,0.85,0.85,0.07,0.06,0.27,0.27,0.13,0.67,0.67,0.03,0.1,ar,771325591,ttbeq
0.9158377984126878,0.8327856038833207,1.6,4.1,2.6,4.8,4.8,0.7,0.6,1.4,2.9,1.6,4.2,4.2,1.1,0.3,0.32,0.81,0.51,0.96,0.96,0.14,0.12,0.29,0.59,0.33,0.84,0.84,0.22,0.06,ar,393612758,kalahmad1
0.8076035454448582,0.8053088638387352,1.2,1.7,0.4,3.9,3.9,0.2,0.4,1.6,1.2,0.8,3.2,3.2,0.4,0.7,0.24,0.34,0.08,0.78,0.78,0.04,0.07,0.32,0.25,0.17,0.65,0.65,0.07,0.14,ar,1185943121315713027,Adbiyatt
0.8076035454448582,0.8053088638387352,1.2,1.7,0.4,3.9,3.9,0.2,0.4,1.6,1.2,0.8,3.2,3.2,0.4,0.7,0.24,0.34,0.08,0.78,0.78,0.05,0.07,0.32,0.25,0.17,0.65,0.65,0.07,0.14,ar,1185943121315713027,Adbiyatt
0.9373635156266058,0.8327856038833207,0.2,4.6,1.4,5.0,5.0,3.6,1.6,0.0,4.2,1.0,4.1,4.2,4.2,2.0,0.03,0.93,0.29,0.99,0.99,0.73,0.33,0.01,0.84,0.2,0.82,0.84,0.84,0.39,ar,1516127107943907333,noa23655896
0.8339181685112829,0.8474634546636374,0.9,2.8,2.6,4.2,4.2,3.0,0.8,0.4,2.2,1.6,4.4,4.4,2.6,0.4,0.18,0.57,0.51,0.85,0.85,0.6,0.17,0.07,0.45,0.32,0.87,0.87,0.52,0.08,ar,1040694229,ALprince_vip
0.8076035454448582,0.5222398722127631,0.2,1.5,0.6,3.9,3.9,0.2,0.2,0.4,0.3,0.0,1.5,0.6,0.2,0.1,0.05,0.3,0.11,0.78,0.78,0.03,0.03,0.07,0.06,0.0,0.3,0.11,0.05,0.02,ar,383760842,JoJouhara
0.8054784364249085,0.8054210927612583,1.6,2.2,1.4,3.8,3.8,0.4,1.0,1.7,1.6,0.6,2.7,2.7,0.2,0.6,0.31,0.45,0.27,0.77,0.77,0.09,0.19,0.34,0.31,0.11,0.54,0.54,0.03,0.11,ar,1504582445311668227,ab_h_d
0.8076035454448582,0.760577756485164,1.4,2.0,0.4,3.9,3.9,0.8,0.4,1.0,1.2,0.0,2.6,1.2,0.0,0.8,0.27,0.4,0.07,0.78,0.78,0.16,0.08,0.2,0.24,0.0,0.51,0.25,0.0,0.17,ar,1481534400764559364,yo8o11
0.812935016236137,0.40673978557586005,0.5,1.6,0.6,4.0,4.0,0.0,0.4,0.5,0.9,0.0,1.1,0.4,0.0,0.2,0.1,0.32,0.11,0.8,0.8,0.01,0.07,0.1,0.18,0.0,0.22,0.07,0.0,0.03,ar,4685525420,AlAWAN2030
0.9158377984126878,0.8484025612386022,0.2,3.7,2.2,4.8,4.8,3.8,2.0,0.0,2.6,1.7,4.4,4.4,4.2,2.6,0.04,0.7458333333333332,0.43,0.96,0.96,0.76,0.4,0.01,0.51,0.3317142857142857,0.8716666666666666,0.8716666666666666,0.85,0.51,ar,1524853267871809545,shwqrda82942568
0.8748575042966269,0.8082278383974655,2.8,3.0,0.2,4.6,4.6,0.1,0.2,2.7,3.3,0.0,3.6,3.6,0.2,0.6,0.55,0.61,0.04,0.91,0.91,0.02,0.05,0.53,0.66,0.01,0.73,0.73,0.04,0.11,ar,1228660859288903680,W__d555
0.816204310368583,0.8193478253485871,0.2,2.8,1.1,4.1,4.1,3.8,2.8,0.5,2.2,0.8,4.0,4.0,3.4,3.4,0.03,0.57,0.22,0.81,0.81,0.77,0.55,0.1,0.44,0.17,0.8,0.8,0.69,0.67,ar,1480529441025667076,MAN1980M
0.8076035454448582,0.805401613592116,1.6,1.8,1.1,3.9,3.9,0.1,0.6,2.3,1.5,0.6,2.8,2.8,0.3,0.4,0.33,0.36,0.22,0.78,0.78,0.02,0.11,0.46,0.3,0.12,0.55,0.55,0.06,0.08,ar,954214830,ali_aljrfi
0.8287549877594508,0.8064216072785402,1.0,2.6,2.3,4.2,4.2,0.5,1.8,0.8,2.5,1.7,3.5,3.5,1.0,1.3,0.2,0.51,0.46,0.84,0.84,0.1,0.35,0.15,0.5,0.34,0.7,0.7,0.19,0.26,ar,1523988945402568705,jwhr989519
0.8199148539199458,0.8060512678410475,0.1,2.9,0.6,4.1,4.1,0.9,1.7,0.2,2.2,0.0,3.4,3.4,1.3,1.4,0.02,0.5733333333333333,0.12,0.82,0.82,0.18,0.34,0.03,0.45,0.01,0.69,0.69,0.26,0.28,ar,1451740019710955521,Sliex9
0.8457543526336647,0.8052478284119403,0.7,2.6,1.8,4.4,4.4,1.2,1.3,0.8,2.7,1.8,3.2,3.2,1.6,1.6,0.14,0.5133333333333333,0.35,0.87,0.87,0.23,0.26,0.16,0.53,0.36,0.64,0.64,0.31,0.33,ar,1493140453637644292,amel_w_
0.8199148539199458,0.8169336709169681,0.9,2.6,1.8,4.1,4.1,0.5,1.2,0.7,2.7,1.7,4.0,4.0,0.8,0.9,0.18,0.51,0.36,0.82,0.82,0.1,0.24,0.14,0.53,0.34,0.79,0.79,0.16,0.18,ar,1522635951708778498,Mariam77961938
0.8524047631581662,0.8074910771589409,0.8,2.5,2.1,4.4,4.4,0.2,1.6,0.8,2.8,2.0,3.6,3.6,0.6,1.5,0.17,0.5,0.42,0.88,0.88,0.05,0.32,0.16,0.55,0.39,0.72,0.72,0.13,0.3,ar,1521788032277438466,apaook
0.8457543526336647,0.8052176344738626,1.0,2.8,1.4,4.4,4.4,0.4,0.6,0.8,2.1,1.5,3.2,3.2,1.0,0.8,0.19,0.55,0.27,0.87,0.87,0.08,0.13,0.17,0.42,0.3,0.63,0.63,0.2,0.15,ar,1456676674284756995,K5Bj6
0.8829632678129363,0.8252572897541253,0.2,4.2,1.4,4.6,4.6,1.4,2.4,0.2,4.1,1.1,3.8,4.1,2.9,2.6,0.05,0.85,0.29,0.92,0.92,0.29,0.48,0.04,0.82,0.22,0.75,0.82,0.59,0.51,ar,1521954105023156224,HdyqtTsmym
0.8240917140475522,0.8148417533461276,0.9,2.4,2.3,4.1,4.1,0.6,1.4,0.8,2.9,1.7,3.9,3.9,1.0,1.2,0.18,0.49,0.46,0.83,0.83,0.12,0.28,0.17,0.59,0.34,0.78,0.78,0.2,0.24,ar,1521934925766737920,bwdy82608690
0.8240917140475522,0.8148417533461276,0.9,2.4,2.3,4.1,4.1,0.6,1.4,0.8,2.9,1.7,3.9,3.9,1.0,1.2,0.18,0.49,0.46,0.83,0.83,0.12,0.28,0.17,0.58,0.34,0.78,0.78,0.2,0.24,ar,1521934925766737920,bwdy82608690
0.8595061719862279,0.8115094045580712,0.8,3.0,1.7,4.4,4.4,1.3,1.8,0.6,2.4,2.1,3.8,3.8,1.6,1.6,0.16,0.6,0.34,0.89,0.89,0.26,0.35,0.13,0.49,0.42,0.76,0.76,0.33,0.32,ar,1521711803276931072,_shwq_
0.8748575042966269,0.8421031637823202,2.0,3.5,1.0,4.6,4.6,0.4,1.0,1.8,3.5,1.4,4.3,4.3,0.8,0.7,0.41,0.7,0.21,0.91,0.91,0.08,0.19,0.37,0.7,0.29,0.86,0.86,0.17,0.14,ar,1513376149942022149,rfyf39712825
0.8339181685112829,0.8169336709169681,1.0,2.5,2.2,4.2,4.2,0.6,1.4,0.8,2.8,1.8,4.0,4.0,1.0,1.2,0.2,0.5,0.44,0.85,0.85,0.12,0.28,0.17,0.55,0.37,0.79,0.79,0.21,0.23,ar,1521934925766737920,bwdy82608690
0.8912318555080615,0.8074910771589409,1.4,2.9,0.3,4.6,4.6,3.1,1.4,1.4,3.0,0.2,3.6,3.6,3.0,1.6,0.27,0.59,0.06,0.93,0.93,0.62,0.27,0.28,0.6,0.04,0.72,0.72,0.6,0.33,ar,1368724893613834240,rateel_tafree5
0.8748575042966269,0.8272770633502133,0.2,4.0,0.9,4.6,4.6,4.0,1.7,0.0,2.3,0.6,4.1,4.1,3.6,1.8,0.04,0.79,0.18,0.91,0.91,0.8,0.34,0.0,0.47,0.11,0.8258333333333333,0.8258333333333333,0.72,0.35,ar,1524851669497958400,lamiss01306386
0.8995513244218455,0.8662905376040458,0.9,3.8,2.0,4.7,4.7,0.4,0.5,0.6,3.8,1.8,4.5,4.5,1.0,0.8,0.18,0.7533333333333333,0.39,0.94,0.94,0.07,0.1,0.12,0.77,0.36,0.9,0.9,0.19,0.15,ar,1505996665806860302,BharNzyh
0.9077975241648624,0.8963872382550993,0.2,4.4,1.3,4.8,4.8,3.6,2.3,0.0,3.8,1.4,3.9,4.7,4.7,3.9,0.05,0.8816666666666667,0.26,0.95,0.95,0.71,0.46,0.01,0.75,0.29,0.78,0.94,0.94,0.78,ar,1524155340140515328,Heets31256196
0.8524047631581662,0.8053429027352532,1.4,2.7,1.6,4.4,4.4,0.2,0.7,1.8,1.8,0.5,2.8,2.8,0.1,0.7,0.27,0.53,0.33,0.88,0.88,0.05,0.14,0.37,0.36,0.1,0.57,0.57,0.02,0.14,ar,1429812798050144263,thACzFLGAV
0.8287549877594508,0.8053787930995948,0.6,2.9,0.4,4.2,4.2,0.0,1.1,1.2,2.4,0.5,2.5,2.5,0.2,1.4,0.13,0.58,0.09,0.84,0.84,0.01,0.22,0.24,0.48,0.1,0.5,0.5,0.03,0.27,ar,1514644835088621571,aburakan1230
